sample_id,mse,ssim,psnr,pixcorr,fid,clip_similarity
606,0.2348252832889557,0.3197803789430321,12.313151166926312,0.623458,0.026451832,0.8563524
607,0.19329063594341278,0.2108049842236818,13.15849209940138,0.5985332,0.018912202,0.8907681
608,0.12899330258369446,0.31806850344527304,14.91492847454383,0.62521386,0.009261567,0.93159395
609,0.1667875051498413,0.18560961683613655,13.798964876227078,0.67623276,0.016786551,0.91452795
610,0.2132466435432434,0.09927648770432772,12.731777730958589,0.35717356,0.012391688,0.88123095
611,0.4080444574356079,0.07109400620676812,9.913524743893655,0.3307615,0.026827505,0.7403921
612,0.1939930021762848,0.14544277404271902,13.142739007625167,0.42346293,0.012604614,0.89463335
613,0.013523109257221222,0.8864215378426323,24.709834272912346,0.97942513,0.00026547737,0.9923934
614,0.18697847425937653,0.2263384236719518,13.302684044217116,0.6190746,0.01836481,0.8930691
615,0.20539912581443787,0.3286807696817997,12.894614031034488,0.7623825,0.0274852,0.8800325
616,0.1897653490304947,0.19400796904815515,13.238430720037504,0.54481506,0.014426624,0.896274
617,0.21392019093036652,0.17212086439713323,12.718082368619452,0.546004,0.016736267,0.87913066
618,0.20534354448318481,0.20701860852860282,12.895789542414882,0.49652982,0.009971589,0.8806835
619,0.22551487386226654,0.1561225488510614,12.48884801779645,0.50845456,0.018497866,0.8697465
620,0.18073025345802307,0.1503225354422923,13.450291395140399,0.6337786,0.019758858,0.9047085
621,0.21001912653446198,0.18097725768563,12.798011445444153,0.55773884,0.016816558,0.8818393
622,0.12222492694854736,0.6130291933471853,15.149001876666455,0.8391754,0.0026420702,0.928888
623,0.28428903222084045,0.2790240707063051,11.48299854434751,0.6305882,0.033587776,0.8262157
624,0.20477251708507538,0.5144834088358687,12.90788279685858,0.7399076,0.0031582925,0.880244
625,0.12344925850629807,0.6110700228199082,15.105715141972835,0.7927897,0.0009196271,0.9279183
626,0.4325931966304779,0.15684426753356198,9.65980262575734,0.31424707,0.00407224,0.7397913
627,0.221623495221138,0.1648674807682646,12.564441821550485,0.5686014,0.010957673,0.87912273
628,0.16048042476177216,0.19022335594015827,13.966379250510723,0.70604074,0.019189106,0.9188893
629,0.14290861785411835,0.5809088603098884,14.470015525577129,0.8111868,0.0022789375,0.9173194
630,0.1269194483757019,0.5714999988111321,14.985317964674556,0.83527875,0.0058678463,0.92617965
631,0.03126618266105652,0.8437603525220886,21.069851702080502,0.9788926,0.0037886745,0.9840095
632,0.21281246840953827,0.18458956117725647,12.74062942300233,0.55488247,0.01825568,0.87956905
633,0.13430257141590118,0.2889555333013876,14.739756431072477,0.6068667,0.010474394,0.9290996
634,0.16255615651607513,0.4409622450554955,13.910565493340572,0.71106696,0.0125156725,0.903718
635,0.18550091981887817,0.18504515909077504,13.337139145785885,0.5152212,0.0077220085,0.8904746
636,0.20526619255542755,0.19632044373176827,12.897425715709883,0.58008844,0.018149499,0.8851507
637,0.20359587669372559,0.2625226383568904,12.932910301260709,0.57964766,0.006614513,0.88108367
638,0.2515096962451935,0.24669436514108203,12.015052652634232,0.6712813,0.03404869,0.84839714
639,0.024577299132943153,0.861609700339854,22.115258795478322,0.98146,0.0025595534,0.9867397
640,0.244759663939476,0.13936292689818816,12.133201740769021,0.44991484,0.016221927,0.85531276
641,0.1981450915336609,0.20012247155844773,13.050766829332265,0.5827993,0.018634785,0.88773555
642,0.27424728870391846,0.23319272900283045,11.639176432901957,0.51090753,0.028017936,0.8292613
643,0.18688800930976868,0.14209466951359156,13.304785711583044,0.4124575,0.011065957,0.8961326
644,0.16270269453525543,0.22383856842347732,13.906652505364907,0.53015125,0.012050551,0.9147511
645,0.1156260073184967,0.5731286453929815,15.390044820744762,0.887426,0.013887895,0.9333979
646,0.21769757568836212,0.3056219020966163,12.64206401214369,0.73540056,0.028226573,0.87163115
647,0.21229907870292664,0.11563209110167655,12.75111907956854,0.4992817,0.020343252,0.8800881
648,0.20019970834255219,0.1762065677051524,13.005965645673621,0.5138511,0.007609166,0.882227
649,0.21698768436908722,0.11135925048775105,12.656248921783607,0.5395928,0.01739141,0.8848365
650,0.17766283452510834,0.24353498094599724,13.524633932791764,0.6532363,0.01748676,0.9010971
651,0.2779116630554199,0.28519940997414006,11.581532301102225,0.62157005,0.027161593,0.8322106
652,0.2983700931072235,0.17922663291097737,11.273047136892805,0.5358293,0.02786102,0.81644464
653,0.1898788958787918,0.13821986493989363,13.235832909171199,0.5992382,0.018859051,0.898599
654,0.37452515959739685,0.09054136298581104,10.285790021361903,0.27460432,0.0031561286,0.77437866
655,0.10435886681079865,0.3790747853666943,15.835306037845875,0.6987843,0.007805186,0.94331765
656,0.26609736680984497,0.21720335075777497,11.770194203014752,0.6246329,0.032784127,0.8382428
657,0.3021915555000305,0.04115369691078004,11.217776586320834,0.34966883,0.0099003725,0.82428133
658,0.16361123323440552,0.22094773199415982,13.882468644743984,0.6035954,0.013963852,0.9108539
659,0.24889922142028809,0.2924807254796389,12.060364725005265,0.58308697,0.026643548,0.84752995
660,0.5844064950942993,0.1509024879777232,8.353449535071052,0.29133248,0.0019860582,0.6484146
661,0.1553436517715454,0.23198172650850474,14.107664923859286,0.51295066,0.009795796,0.9143282
662,0.1390211582183838,0.2744032629784782,14.589790816656159,0.5880344,0.010423131,0.9260706
663,0.24044182896614075,0.11426597242753506,12.210499859139523,0.44395342,0.017332362,0.85884875
664,0.27791979908943176,0.17928286446034736,11.581405019275955,0.40189266,0.01558846,0.8304581
665,0.4763202965259552,-0.013686179126661372,9.2416087844552,0.07284401,0.0017005927,0.7277357
666,0.1990446001291275,0.12238462449211751,13.031095811334982,0.5779522,0.019517075,0.89461994
667,0.36693480610847473,0.11886578912929485,10.374710782771203,0.4161188,0.03176666,0.7683012
668,0.575431764125824,-0.007945219569077129,8.420661890423375,0.05775904,0.00068512105,0.67536676
669,0.20594872534275055,0.20531347624066165,12.883008590379943,0.57577604,0.0144823305,0.8843985
670,0.2583546042442322,0.21640468524020426,11.898437799237197,0.646431,0.032135863,0.8454233
671,0.17586159706115723,0.24543141428749693,13.568890086595328,0.65977037,0.019231303,0.9028185
672,0.2166414111852646,0.5024352736863218,12.663185193039837,0.72464,0.0029863077,0.8734512
673,0.21301321685314178,0.17952123491007166,12.736534447506669,0.55221725,0.018600667,0.879182
674,0.18219424784183502,0.19982505893221217,13.415253278221355,0.6007955,0.0090547465,0.89832747
675,0.18550682067871094,0.232869862927033,13.33700145546767,0.6379205,0.01833941,0.8980128
676,0.17043118178844452,0.21226989008122593,13.705109895920433,0.57688147,0.01397492,0.90581757
677,0.2138330042362213,0.09485834888752931,12.719852072609218,0.3476931,0.010617199,0.87878376
678,0.13872985541820526,0.27901875947487903,14.598900414214803,0.5852684,0.010154996,0.92570615
679,0.277449369430542,0.22931493640136663,11.58876288812597,0.50025475,0.027852133,0.8272627
680,0.32123681902885437,0.13510312783735812,10.952346779313032,0.51768696,0.040144682,0.8048804
681,0.27475908398628235,0.22859755059723907,11.63107919899819,0.5132722,0.029413192,0.8290474
682,0.07002493739128113,0.7251228661861363,17.568072633693205,0.95275736,0.011879095,0.9684635
683,0.18118438124656677,0.15204177727713059,13.439392571163037,0.6292162,0.01903011,0.9041267
684,0.3384397029876709,0.10802889657245318,10.725787254612637,0.4324032,0.029449059,0.78942186
685,0.2099890410900116,0.1928334238686193,12.7986333704712,0.5774876,0.017507114,0.88357323
686,0.3673623204231262,0.11546204034080305,10.3696537931496,0.41482857,0.032291032,0.7680682
687,0.2197248488664627,0.5070772226107552,12.601808334998285,0.72411895,0.002163479,0.872397
688,0.23317566514015198,0.10673546715505543,12.343767410558005,0.35026726,0.0076300874,0.8639891
689,0.24973876774311066,0.2336615562729522,12.045740171237425,0.664482,0.030782403,0.8493471
690,0.1897156536579132,0.21603473720076052,13.239568365762233,0.61110103,0.01861616,0.89142174
691,0.09296398609876633,0.6649177067197305,16.337452415514,0.9225929,0.014643029,0.9522117
692,0.36196479201316833,0.07955963544189533,10.43393652958131,0.37809256,0.025058402,0.77189034
693,0.19158437848091125,0.2098703106871766,13.196999116844282,0.6027032,0.01903528,0.8914135
694,0.1873120218515396,0.2282311174175981,13.294943410030548,0.6247341,0.018495144,0.8947196
695,0.2814670205116272,0.19384366444510231,11.526324673814612,0.5853838,0.033700302,0.82699907
696,0.15651489794254303,0.33611336177646006,14.075043105305738,0.6851027,0.011374753,0.91022474
697,0.187762051820755,0.14026380602889962,13.284522022398097,0.6142497,0.019593786,0.9015056
698,0.028037158772349358,0.7952732651933165,21.543259817876134,0.97387874,0.0036824772,0.9877704
699,0.2643123269081116,0.1861162925875565,11.799425820179856,0.4426074,0.02023661,0.8391328
700,0.20452898740768433,0.11964003072473343,12.913051504567981,0.57192254,0.01970662,0.89326775
701,0.19467568397521973,0.21657911980522734,13.127482828075912,0.5911101,0.018917145,0.88698876
702,0.2997600734233856,0.12303794538332692,11.252862398212562,0.29325995,0.0069316993,0.81972325
703,0.17418397963047028,0.26229192341691315,13.610518174993015,0.6571802,0.018841421,0.9012319
704,0.19451533257961273,0.3627856703331282,13.13106173329897,0.6494454,0.01903659,0.8842026
705,0.1208806112408638,0.6031990828014687,15.19703290166165,0.8436134,0.005073639,0.92961377
706,0.3690454661846161,0.11602046784862091,10.349801320823051,0.41088054,0.036850523,0.7673756
707,0.14649471640586853,0.26105584895136297,14.362380716915194,0.64125216,0.012347094,0.9181556
708,0.21485215425491333,0.10626824113637104,12.699202621798516,0.35955328,0.012213271,0.88016057
709,0.20577247440814972,0.1994878255954221,12.886727052883147,0.583117,0.018735228,0.8858133
710,0.3454708158969879,0.15127958884233733,10.636486219619162,0.47232383,0.03650375,0.7836188
711,0.1537497639656067,0.23832126119297514,14.15245524879045,0.54500127,0.011164099,0.91841835
712,0.22753404080867767,0.2729683195182528,12.450136223057058,0.5442764,0.018145273,0.863046
713,0.2415764480829239,0.26347082367547875,12.190054263963807,0.50666755,0.015301327,0.85452425
714,0.3095230162143707,0.16809102565481632,11.113670507014877,0.50495565,0.024546143,0.8087792
715,0.16933369636535645,0.1861710951289293,13.733165990083169,0.6814433,0.017041946,0.91612846
716,0.3413943350315094,0.09738163337339553,10.688036354396193,0.22679785,0.0018682163,0.7933762
717,0.11753187328577042,0.616360177680675,15.319043131700695,0.84591013,0.0032808997,0.9316113
718,0.2049780935049057,0.1550216694768472,12.903525744203609,0.47651482,0.007328569,0.8781123
719,0.22121034562587738,0.3158347467884175,12.572545663070079,0.7238911,0.028107498,0.8698656
720,0.26709967851638794,0.2112557810913071,11.753866336246414,0.63009465,0.034673657,0.8369811
721,0.1560046225786209,0.45054880436125005,14.089225316363132,0.8549296,0.023044918,0.9104926
722,0.23127613961696625,0.3990291752794773,12.379291761456097,0.6890488,0.018181615,0.86450404
723,0.20100395381450653,0.5130277021506104,12.988553930127427,0.7437814,0.0036247205,0.8821725
724,0.15970274806022644,0.5410567256953944,13.987475921094521,0.78635854,0.0041605253,0.9071611
725,0.2394365519285202,0.0820545176467465,12.228695630088088,0.32394722,0.008722986,0.86051935
726,0.16410458087921143,0.1826381014425727,13.869393068515146,0.69461954,0.019391118,0.9166296
727,0.6552355885505676,-0.01427259662920154,7.856624932968374,0.0017500333,0.0029663146,0.64537644
728,0.19436980783939362,0.20026488090294783,13.13431182053143,0.6000689,0.019400219,0.89117473
729,0.20149880647659302,0.20961832970345667,12.97787484087005,0.592291,0.016062558,0.8872362
730,0.26742541790008545,0.16608325327931295,11.748573058028347,0.43483537,0.021615341,0.8376702
731,0.2932789623737335,0.18267102964984422,11.347790790007855,0.38318318,0.011895688,0.82309294
732,0.1766446977853775,0.24269271678626075,13.549593454091726,0.6555166,0.019343955,0.90158474
733,0.13873006403446198,0.5936723834631026,14.598893872367665,0.8176253,0.0013539335,0.91951567
734,0.15189430117607117,0.261151939972298,14.205185269947776,0.6369663,0.01254965,0.91718495
735,0.27300378680229187,0.028278738974034594,11.658913165028366,0.2991449,0.016768182,0.8426673
736,0.15063413977622986,0.2459082591709631,14.241365656971725,0.6396095,0.014117079,0.91783077
737,0.27288684248924255,0.1733648573683225,11.66077384716883,0.41926503,0.01927948,0.832885
738,0.16333524882793427,0.2779096351096537,13.889800418739002,0.69807875,0.017295003,0.9125561
739,0.16556589305400848,0.28229824557957195,13.830891027921751,0.6918045,0.016156737,0.9121857
740,0.6358349919319153,-0.021647041585138065,7.987155803796044,0.08843229,0.0036258553,0.62794685
741,0.1827152818441391,0.1664488049686313,13.402851564086273,0.49747038,0.012460945,0.8926777
742,0.23259003460407257,0.29420492742961074,12.35468886725019,0.7059673,0.029794155,0.8671613
743,0.34232354164123535,0.10982111233267859,10.676232471736176,0.29571193,0.0020795395,0.794137
744,0.21664561331272125,0.1085585879523512,12.663101010745068,0.3676963,0.013008673,0.8802175
745,0.17867788672447205,0.19463295379039267,13.499891806925842,0.55905575,0.012511881,0.90033567
746,0.25027143955230713,0.2852791518906554,12.036486853571436,0.58306587,0.027217131,0.8455876
747,0.2958982586860657,0.20565931405739815,11.309175768767135,0.44700348,0.024669014,0.81428665
748,0.1563425064086914,0.24999017248936536,14.079829540507502,0.6238699,0.010951255,0.91366506
749,0.2017078846693039,0.1938609456949413,12.97337127019591,0.5019324,0.011662718,0.88462114
